depth,search_time
6,0.002459699986502528
6,0.0025378999998793006
6,0.0021243999944999814
6,0.0019863999914377928
6,0.0031386000337079167
7,0.0025644999695941806
7,0.002863899921067059
7,0.0019431000109761953
7,0.002306199981831014
7,0.0026778000174090266
7,0.002235199906863272
7,0.003081499948166311
7,0.0018584000645205379
7,0.0020634999964386225
7,0.0018222000217065215
7,0.002167799975723028
7,0.0018946999916806817
7,0.0021330000599846244
7,0.0019638999365270138
7,0.0027447000611573458
7,0.002350199967622757
7,0.002430900000035763
7,0.003079200047068298
7,0.005944300093688071
7,0.0022740999702364206
7,0.002809799974784255
7,0.0036046000896021724
7,0.00428330001886934
7,0.0024926000041887164
7,0.0027834000065922737
7,0.003346299985423684
7,0.00448490004055202
7,0.0020242000464349985
7,0.0029426999390125275
7,0.0031283999560400844
8,0.0035543000558391213
8,0.0034657999640330672
8,0.0035668000346049666
8,0.0035834999289363623
8,0.0037475000135600567
8,0.004029800067655742
8,0.003557699965313077
8,0.0038128000451251864
8,0.004120799945667386
8,0.0033458999823778868
8,0.003548900014720857
8,0.003837500000372529
8,0.009890499990433455
8,0.0033782999962568283
8,0.0035694000544026494
8,0.0036359999794512987
8,0.003577600000426173
8,0.0036588000366464257
8,0.0033894999651238322
8,0.004159000003710389
8,0.0025529999984428287
8,0.002772799925878644
8,0.003020400064997375
8,0.002683199942111969
8,0.004213399952277541
8,0.0037139999913051724
8,0.0031805000035092235
8,0.0037614000029861927
8,0.0091398999793455
8,0.0033996000420302153
9,0.0059772999957203865
9,0.00566549994982779
9,0.005965100019238889
9,0.0063301000045612454
9,0.007380199967883527
9,0.005079800030216575
9,0.0046660000225529075
9,0.0055117999436333776
9,0.005293300026096404
9,0.007323900004848838
9,0.007242299965582788
9,0.006250299979001284
9,0.005912199965678155
9,0.005857200012542307
9,0.006618399987928569
9,0.005426299991086125
9,0.007020200020633638
9,0.0052655000472441316
9,0.005829700035974383
9,0.005291300010867417
9,0.005813400028273463
9,0.005602199933491647
9,0.00498560001142323
9,0.004575600032694638
9,0.0052810999331995845
9,0.004604499903507531
9,0.00513669999781996
9,0.0061929000075906515
9,0.005011899978853762
9,0.004883900051936507
10,0.011959400027990341
10,0.009684500051662326
10,0.011462599970400333
10,0.00967469997704029
10,0.008665500092320144
10,0.008786800084635615
10,0.008709999965503812
10,0.009235000004991889
10,0.01125559990759939
10,0.008826600038446486
10,0.009162100031971931
10,0.010836899979040027
10,0.009330500033684075
10,0.01125870004761964
10,0.010180699988268316
10,0.011010700021870434
10,0.009104900062084198
10,0.009053100016899407
10,0.009667499922215939
10,0.009634700021706522
10,0.00891769991721958
10,0.00829699996393174
10,0.008318900014273822
10,0.00876949995290488
10,0.009936299989931285
10,0.011277200072072446
10,0.01106900000013411
10,0.00931929994840175
10,0.009200899978168309
10,0.00874890002887696
11,0.02562279999256134
11,0.025719500030390918
11,0.027375099947676063
11,0.025382899912074208
11,0.02638569998089224
11,0.02705120004247874
11,0.02714460005518049
11,0.028924699989147484
11,0.02630770008545369
11,0.025589799974113703
11,0.031135399942286313
11,0.02536980004515499
11,0.02621130004990846
11,0.027376800077036023
11,0.0302572000073269
11,0.02549539995379746
11,0.02589829999487847
11,0.027330599958077073
11,0.02507009997498244
11,0.02568530000280589
11,0.027207199949771166
11,0.023888600058853626
11,0.0257810999173671
11,0.025154100032523274
11,0.024296100018545985
11,0.024978899979032576
11,0.02428459993097931
11,0.023403899976983666
11,0.02768349996767938
11,0.025191999971866608
12,0.06051999994087964
12,0.062457599909976125
12,0.07335869991220534
12,0.07199800002854317
12,0.07411729998420924
12,0.06900739995762706
12,0.06555029994342476
12,0.06143939995672554
12,0.06366630003321916
12,0.06303940003272146
12,0.06740970001555979
12,0.07091590005438775
12,0.05863290000706911
12,0.06653820001520216
12,0.06032599997706711
12,0.057956799981184304
12,0.06700310006272048
12,0.0678536999039352
12,0.06312930001877248
12,0.06084699998609722
12,0.07058399997185916
12,0.05983350006863475
12,0.05810320004820824
12,0.05936250009108335
12,0.06212120002601296
12,0.06562199990730733
12,0.056280800024978817
12,0.06753020000178367
12,0.06522660003975034
12,0.09364590002223849
13,0.27395169995725155
13,0.22481360007077456
13,0.2128108999459073
13,0.2479320999700576
13,0.20747739996295422
13,0.2022102999035269
13,0.19828830007463694
13,0.20012499997392297
13,0.19875830004457384
13,0.19679770001675934
13,0.20347820001188666
13,0.20028579991776496
13,0.2211283000651747
13,0.2160850000800565
13,0.21110780001617968
13,0.20136209996417165
13,0.19430410000495613
13,0.18942269997205585
13,0.19816679996438324
13,0.22163869999349117
13,0.19816859997808933
13,0.21395520004443824
13,0.23164619994349778
13,0.216600599931553
13,0.22152840008493513
13,0.19945709989406168
13,0.20441659993957728
13,0.1930531000252813
13,0.19512829999439418
13,0.19622709997929633
14,0.5147288999287412
14,0.5731998999835923
14,0.578248200006783
14,0.5381620000116527
14,0.5087643000297248
14,0.537187600042671
14,0.533891599974595
14,0.4801852999953553
14,0.5125782999675721
14,0.5246537999482825
14,0.5247970001073554
14,0.504859899985604
14,0.47457149997353554
14,0.5099090000148863
14,0.4936382999876514
14,0.5227208000142127
14,0.49314340006094426
14,0.545691000064835
14,0.5402812999673188
14,0.5346336000366136
14,0.49693509994540364
14,0.4809762000804767
14,0.5057048000162467
14,0.48415719997137785
14,0.4698394000297412
14,0.46140450006350875
14,0.48209459998179227
14,0.47040989995002747
14,0.5056420000037178
14,0.48435559996869415
15,1.5009213000303134
15,1.7964310999959707
15,1.7120940000750124
15,1.609352600062266
15,1.5568535999627784
15,1.7185302999569103
15,2.0549203000264242
15,1.8065439999336377
15,1.870789600070566
15,1.7960049000103027
15,1.7934178999857977
15,1.56842060002964
15,1.5104017000412568
15,1.5036227999953553
15,1.5326156000373885
15,1.4983519000234082
15,1.5392111000837758
15,1.5031919999746606
15,1.4403007000219077
15,1.821266800048761
15,1.5692961000604555
15,1.7554529000772163
15,1.7254196999128908
15,1.5471209000097588
15,1.5755461000371724
15,1.6038641000632197
15,1.600749499979429
15,1.5573762999847531
15,1.5839255000464618
15,1.568335699965246
16,3.6136232999851927
16,3.682680599973537
16,3.4567964000161737
16,3.4288001999957487
16,3.7442517000017688
16,3.7291075999382883
16,3.762322499998845
16,3.7292140999343246
16,3.735148499952629
16,3.588745400076732
16,3.4888667999766767
16,3.415787299978547
16,3.611826700042002
16,3.8638030000729486
16,3.5902839000336826
16,4.0611858000047505
16,3.6240920999553055
16,3.7136606000130996
16,3.7356619999045506
16,3.6591669999761507
16,3.4303673000540584
16,3.5018950999947265
16,3.8987480000359938
16,4.090049099992029
16,3.8538707999978215
16,3.662839199998416
16,4.111774899996817
16,3.5092015000991523
16,3.5545997999142855
16,3.425522799952887
17,10.613469999982044
17,9.91268740000669
17,9.5889540000353
17,10.234386400086805
17,10.585724200005643
17,10.801619800040498
17,11.148439200012945
17,10.126723000081256
17,10.188386400113814
17,9.878769499948248
17,9.874339900095947
17,8.941076199989766
17,9.939431600039825
17,9.716425599996
17,9.209429100039415
17,10.715372000006028
17,9.730487700086087
17,9.483780200011097
17,9.524275499978103
17,9.646338900085539
17,9.767003900022246
17,9.32510579994414
17,9.764507499989122
17,9.529189100023359
17,9.70431760000065
17,9.935371799976565
17,9.090290900086984
17,10.0397136999527
17,9.88041590002831
17,9.783872499945574
18,26.056470199953765
18,24.75570910004899
18,25.45166090002749
18,25.55322120001074
18,25.23810359998606
18,25.013643500045873
18,26.2388224999886
18,24.787691900040954
18,24.429154600016773
18,25.116029800032265
18,22.511227799928747
18,20.638302800012752
18,38.75021229998674
18,37.40545090008527
18,39.584587599965744
18,33.40812660008669
18,33.888552400050685
18,32.55612750002183
18,32.79920000000857
18,28.46289630001411
18,25.765201999922283
18,24.54593829996884
18,24.527557900059037
18,23.83684170001652
18,24.610144200036302
18,21.277375300065614
18,20.72078629990574
18,21.172208600095473
18,20.985212399973534
18,20.5473076000344
19,50.744438399909995
19,51.41272299992852
19,50.84238699998241
19,51.80829840002116
19,49.21508720004931
19,51.53066469996702
19,50.35699159989599
19,49.01120000006631
19,49.98428790003527
19,49.428835200029425
19,49.27348850003909
19,51.145101899979636
19,49.41085370001383
19,49.976687900023535
19,48.82585350004956
19,50.21524389996193
19,48.62665920006111
19,49.63836550002452
19,49.301049900008366
19,53.88566220004577
19,48.24746129999403
19,49.91643219999969
19,48.24966620001942
19,49.71700990002137
19,48.5602782999631
19,49.31817790004425
19,47.58212270005606
19,47.93815669999458
19,48.498906799941324
19,48.44570649997331
20,118.34342119994108
20,119.8682162000332
20,119.44690880004782
20,119.32139920000918
20,120.77317790000234
20,118.56621200009249
20,118.25538089999463
20,119.31913910002913
20,116.94286419998389
20,118.84227370005101
20,119.14758809993509
20,116.6049380999757
20,118.11924919998273
20,117.45727100002114
20,117.3359493999742
20,117.85400769999251
20,117.17587569996249
20,117.29821669997182
20,117.00352270004805
20,116.89693010004703
20,118.03160039999057
20,116.59865359996911
20,117.0055889999494
20,116.31617190001998
20,116.47146270005032
20,116.75212520000059
20,116.29105150001124
20,117.81377810006961
20,117.44905970001128
20,117.18713119998574
21,292.1135150999762
21,291.2717859999975
21,292.34607510000933
21,290.277609800105
21,290.41521959996317
21,291.8248977001058
21,290.9900628000032
21,291.57654459995683
21,289.90908220002893
21,290.1928610999603
21,292.4636627000291
21,290.057084799977
21,290.56042929994874
21,290.5456941999728
21,292.597978200065
21,290.7784662999911
21,292.5485600999091
21,291.4663351000054
21,290.51288450008724
21,290.9335531000979
21,290.8896181000164
21,291.52895569999237
21,291.24671430001035
21,290.8574119999539
21,290.67970259999856
21,290.5381102000829
21,295.1446617000038
21,290.0529527000617
21,289.5740104999859
21,289.2019796000095
